u,v,matched_ref,route_no,road_name,highway,oneway,maxspeed,lanes,name,segment_length_m
1429213457,6947814997,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,3,Sri Jayewardenepura Mawatha,12.944525965544457
1429213459,403875118,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,45.53644763601168
1430578050,129615686,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,,High Level Road,1612.9135343327318
1430578050,3379393108,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,,High Level Road,918.107750994151
1431441533,61802550,A1,AA001,Colombo - Kandy,trunk,True,60,3,Baseline Road,91.02903861291011
1431441535,665686664,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['Baseline Road', 'Dr. Danister de Silva Mawatha']",563.9323598899387
1446610177,2339285633,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Horana Road,9747.048431889283
1446610177,11765244590,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Horana Road,5316.135421980932
1446610199,245519497,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,25.719062035215792
1446610199,245519498,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,134.17202951218877
1475773455,3849049823,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,3461.2916387319738
1475786189,403899785,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,1143.6937360630163
1478609150,4693290695,A3,AA003,Peliyagoda - Puttalam,trunk,True,70,2,Colombo-Puttalam Road,1583.3470253414916
1506183874,3377393479,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Colombo Road,199.46808438023047
1571011417,3289420458,A33,AA033,Ja-Ela - Ekala - Gampaha - Yakkala,trunk,True,30,1,Gampaha-Ja Ela Road,28.71727143515827
1599036622,3279700971,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,1753.5449039686468
1599036622,6542960916,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Matara Road,508.4283932564899
1614298412,1138480331,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,59.00173347303018
1614298412,1420351659,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1523.5707288165331
1617989288,1637717826,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,7295.3160527005075
1617989288,3749027775,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,4886.080268113503
1636603514,6492863077,A17,AA017,Galle - Deniyaya - Madampe,trunk,True,70,2,Akuressa Road,46.60407502732741
1636603514,2434214580,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Akuressa Road,6706.695034156455
1637717826,1094458277,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,9747.534513892722
1637717826,1617989288,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,7295.316052700513
1650097492,4885745120,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,New Tangalle Road,44.58828233724543
1650097492,2155946168,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,New Tangalle Road,815.0660494564441
1651774036,1692793167,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,800.9346692860973
1651774036,258025517,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,280.2920990150264
1667080259,7103753926,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,,Galle Road,1743.9284776636548
1667080259,1138324553,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,,Galle Road,985.0590883370502
1668906602,1039403582,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,37.82838421705324
1674485421,1282529649,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,10961.141442128586
1674485421,3081634069,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,3,Matara Road,198.30571198139742
1674509843,1674510036,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,590.7614789215363
1674509843,11542234727,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,5005.26451979842
1674509938,10575124012,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,119.82897363990077
1674510036,5352929666,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,1155.5026543934036
1674510036,1674509843,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,590.8666735679246
1675705732,130462216,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,"['4', '2']",Matara Road,10563.988616485509
1675705732,1599036622,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Matara Road,604.6558268380012
1676479570,6277491043,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,2,H. Sri Nassanka Mawatha (Maya Avenue),44.08050877381804
1676479570,4011680781,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,H. Sri Nassanka Mawatha (Maya Avenue),354.9984673952262
1683151514,1683151517,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Galle Road,7.781469855197292
1683151516,7085684184,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Galle Road,538.982943216904
1683151517,9565952987,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Galle Road,311.78191179400443
1684534495,2082247572,A31,AA031,Karativu - Ampara,trunk,True,60,,"['D S Senanayake Road', 'Ampara-Karaitivu Road']",886.5247038264181
1684534497,1685409092,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,6029.632556441808
1684534497,11715824039,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,True,60,1,Siyambalanduwa-Damana-Ampara Road,13.342536100914328
1684534515,13876145708,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,True,60,1,Siyambalanduwa-Damana-Ampara Road,12.346117428939536
1684534515,11715824040,A31,AA031,Karativu - Ampara,trunk,True,60,,Ampara-Karaitivu Road,5.891363178344634
1685409092,1684534497,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,6029.632556441806
1685409092,1979513536,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,4974.992257625096
1685488386,2145219371,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,46210.97365609604
1692793167,1651774036,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,800.9346692860976
1692793167,4911274821,A9,AA009,Kandy - Jaffna,trunk,True,70,2,Kandy-Jaffna Road,500.7483221665037
1694691156,5300884107,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,72,2,Colombo Road,236.06647268741418
1694691223,912268077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['60', '72']",2,"['CRWB', 'Ratunapura-Wellawaya Road', 'Warakatota New Bridge', 'Main Street']",3202.9560859873523
1694691223,1694695673,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,357.9651416462715
1694695673,1694691223,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,357.96514164627143
1694695673,5299485480,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,246.87676250302792
1697437102,129610044,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['1', '2']",High Level Road,5120.462948047062
1697437102,1723172770,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,77.38784509196975
1697583102,129607626,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,61.51756094245445
1697583102,619883043,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['1', '2']",High Level Road,6609.443887265691
1708349295,1828234049,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,350.79799038423386
1708349295,1708349377,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,70.87024359495118
1708349356,4891891444,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,8.121135192890925
1708349356,1708362766,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,35.17681027300241
1708349359,4891891444,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,21.89423752295052
1708349359,1828217445,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['50', '72']",2,"['Ratunapura-Wellawaya Road', 'Main Street']",93.95052080968992
1708349370,4891891342,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,1,Ratunapura-Wellawaya Road,27.045016995353983
1708349370,4851065488,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,23587.115993938693
1708349377,1708349295,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,70.87024359495118
1708349377,6228139618,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,1,Ratunapura-Wellawaya Road,21.628923376339284
1708362766,1708362825,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,295.73382030335074
1708362766,1708349356,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,35.17681027300241
1708362825,2077442148,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,3293.4986404317096
1708362825,1708362766,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,295.7338203033508
1709997728,1709997745,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,24.02754523849331
1709997728,2077442148,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,13267.016163183749
1709997745,1712467077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,11288.535796682469
1709997745,1709997728,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,24.027545238493314
1712466837,1712467077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,105.01355522351709
1712466837,603240427,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,9453.594698430648
1712467077,1709997745,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,11288.535796682463
1712467077,1712466837,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,105.0135552235171
1720491739,1722823167,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,8414.880881192448
1720491739,3351203885,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,6175.005006783507
1720902666,610951677,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,5918.142805374273
1720902666,610970078,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,7346.791010249418
1722823167,1809805397,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,7143.188067196888
1722823167,1720491739,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,8414.88088119245
1723172770,1697437102,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,77.38784509196977
1723172770,129607626,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,464.77146848766074
1723290054,3145257097,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,,Pelmadulla-Embilipitiya Road,26.292767839203297
1723290054,4045295806,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,,Pelmadulla-Embilipitiya Road,15323.231889661018
1723700615,1750944667,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,,Colombo Road,1233.8443144430828
1723700615,3937818079,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,72,,Colombo Road,44.81602300684703
1725053695,2231309667,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Pottuvil-Batticloa Road,16820.02293045544
1725053695,4067142493,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Pottuvil-Batticloa Road,28105.99100431554
1727358941,3813344287,A9,AA009,Kandy - Jaffna,trunk,False,60,2,Matale Road,772.5292378925122
1727358941,258049267,A9,AA009,Kandy - Jaffna,trunk,False,60,2,Matale Road,2671.0327318817635
1731470200,4140985755,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,60,,Katugastota-Kurunegala-Puttalam Road,19.386885722721903
1731470200,4140985756,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,60,,Katugastota-Kurunegala-Puttalam Road,1805.9612157623787
1737618827,2152800310,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,60,,Pelmadulla-Embilipitiya Road,6033.451426475687
1737618827,4851072866,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,True,,1,Pelmadulla-Embilipitiya Road,21.304596961369324
1745895523,1813587322,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,9876.97251735543
1745895523,13709350352,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,27.23694024683934
1750306782,3256396052,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,"['Matara-Hambantota Road', 'Tangalle Road']",7389.58399057851
1750306782,33389466,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,3009.232842937476
1750869639,4045295806,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,,Pelmadulla-Embilipitiya Road,14695.511689619947
1750869639,1780055690,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Ratnapura Road,12331.015522067017
1750869639,2152800360,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,"['60', '72']",,Pelmadulla-Embilipitiya Road,6782.387561117253
1750944667,1723700615,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,,Colombo Road,1233.844314443083
1750944667,3937837967,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,72,,Colombo Road,36.17200208899702
1751020481,3937818139,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Colombo Road,254.0748818782389
1751020481,2149942832,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Colombo Road,3578.2706231392076
1780055679,1780055690,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Ratnapura Road,44.436565769519646
1780055679,2017404189,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Ratnapura Road,17583.600943960213
1780055690,1750869639,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Ratnapura Road,12331.015522067024
1780055690,1780055679,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Ratnapura Road,44.436565769519646
1781355217,60797926,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,1673.3593103400183
1781355217,7095171150,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Galle Road,4634.393590393077
1783942571,10130033784,A26,AA026,Kandy - Mahiyangana - Padiyatalawa,trunk,False,60,,Kandy-Mahiyanganaya-Padiyatalawa Road,11369.88651294338
1783942571,4814119811,A26,AA026,Kandy - Mahiyangana - Padiyatalawa,trunk,True,50,2,Kandy-Mahiyanganaya-Padiyatalawa Road,74.40225672325481
1783974992,10016226413,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,70,2,Badulla-Chenkaladi Road,8.741670621414244
1783974992,10016226406,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,70,2,Badulla-Chenkaladi Road,36.96482880431259
1791337297,1979375863,A22,AA022,Passara - Moneragala,trunk,False,70,2,Passara-Moneragala Road,6858.5329480956325
1791337297,1945675344,A22,AA022,Passara - Moneragala,trunk,True,50,1,Passara-Moneragala Road,32.64976933628951
1792802798,12761661747,A31,AA031,Karativu - Ampara,trunk,True,50,,Ampara-Karavitu Road,72.77983081500285
1792802798,3316122472,A31,AA031,Karativu - Ampara,trunk,False,"['50', '60']",,Ampara-Karavitu Road,4449.643060424782
1795321756,4663255502,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,2,Galle Road,308.9699095252252
1795321763,1795321756,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,2,Galle Road,388.2305205639244
1795321908,1795321763,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,,Galle Road,317.70709210870336
1795321973,2340037600,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,,Galle Road,451.556788958728
1795322023,2340036296,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,,Galle Road,201.77561305575068
1795322086,2347147693,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,,Galle Road,14.922330460222213
1796922853,2079537942,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,42.88341402539773
1796922853,253718899,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Ratnapura Road,13020.355516633586
1796922874,2079537942,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,70,2,Ratnapura Road,1030.5039444526285
1796922874,5264919265,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,70,2,Ratnapura Road,15328.977556037855
1797858594,5264919265,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,70,2,Ratnapura Road,1097.6216299271
1797858594,310860950,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Ratnapura Road,17821.80118892629
1797964180,1803663804,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,Colombo Road,154.4918498767295
1797964180,3491135824,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,60,2,Yatiyantota Road,26.572622027013615
1797964206,1803663804,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,Colombo Road,83.90317217302277
1797964206,2141873197,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['2', '1']","['Colombo Road', 'High Level Road']",3842.199081018821
1803663804,1797964180,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,Colombo Road,154.4918498767295
1803663804,1797964206,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,Colombo Road,83.90317217302277
1807810047,4959610635,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,70,2,Badulla-Chenkaladi Road,40128.90246631225
1809637851,3804182781,A9,AA009,Kandy - Jaffna,trunk,True,60,4,Madawala Road,60.41751983375299
1809637872,1809637851,A9,AA009,Kandy - Jaffna,trunk,True,60,4,Madawala Road,18.06556524618633
1809805271,2404061091,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,2357.1944627426155
1809805271,3674901134,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,219.05720817889545
1809805397,1945675344,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,21.384596808274992
1809805397,1722823167,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,7143.188067196884
1809805397,1791337297,A22,AA022,Passara - Moneragala,trunk,True,50,1,Passara-Moneragala Road,40.89316127359302
1809805500,2418603897,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,90.77193161003892
1809805500,1945675344,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,2361.1466133515514
1813587322,3279650334,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,4331.2457516802
1813587322,1745895523,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,9876.972517355423
1818583225,3699494976,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,7.03936094435123
1818583225,1985676681,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Matara-Hambantota Road,6897.168291620069
1828217445,4891890160,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,2,Main Street,12.967589814132351
1828217445,1708349359,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['50', '72']",2,"['Ratunapura-Wellawaya Road', 'Main Street']",93.95052080968992
1828234049,1708349295,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,350.79799038423386
1830490073,5273425373,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,T. B. Panabokke Mawatha (Gangasiri Road),573.3261088470248
1830490073,4142250033,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,"['Gampola Bridge', 'Nuwara Eliya Road']",149.50222424316323
1834922625,1834981477,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,9410.655324042395
1834922625,49378902,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,12237.541873641998
1834981477,1834922625,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,9410.655324042404
1834981477,3254670926,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,2657.5856767534283
1840750860,2966142458,A1,AA001,Colombo - Kandy,trunk,True,60,"['3', '2']",Colombo-Kandy Road,1873.2918366185293
1841475983,3960797183,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Matara-Hambantota Road,23.979453269792696
1841475983,102737846,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,747.4759236683827
1847947584,3658420115,A3,AA003,Peliyagoda - Puttalam,trunk,True,70,2,Colombo-Puttalam Road,12.974060506591508
1855322535,263179584,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Meewatura Road,1680.9618925720652
1855322535,13625281401,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,"['Penideniya Bridge', 'Penideniya Road']",254.60154747268842
1862815981,1862815989,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,High Level Road,16.034770914738107
1862815981,2141873197,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['2', '1']",High Level Road,11785.81259028304
1862815989,1862815981,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,High Level Road,16.034770914738107
1862815989,1150403364,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['2', '1']",High Level Road,1014.3062410958298
1863416593,619224226,A1,AA001,Colombo - Kandy,trunk,True,60,3,Dr. Danister de Silva Mawatha,12.665319192494476
1863416593,3307476616,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['Sri Saddharma Mawatha', 'Pradeepa Mawatha']",1582.0771210733737
1863416599,619224223,A1,AA001,Colombo - Kandy,trunk,True,60,3,Dr. Danister de Silva Mawatha,12.57731002375926
1880627813,8032417735,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,292.2509030953581
1880627813,3518417590,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,9359.640588605884
1880627815,13749558419,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,9251.77031359638
1880627815,8032417734,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,116.96011744196498
1883639101,7262802916,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,2,New Kalmunai Road,1348.2167337821136
1883639101,3316122451,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['60', '70']",2,"['Pottuvil-Batticaloa Road', 'New Kalmunai Road']",35704.45421092344
1886079221,13749558430,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,23.032291752149572
1886079226,13749558417,A20,AA020,Anuradhapura - Rambewa,trunk,True,60,1,Jaffna Road,22.37316144462252
1889362430,3649878436,A3,AA003,Peliyagoda - Puttalam,trunk,False,70,2,Colombo-Puttalam Road,11566.134152190038
1889362430,3658420115,A3,AA003,Peliyagoda - Puttalam,trunk,False,70,2,Colombo-Puttalam Road,24440.580346383726
1908190206,1280869010,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,,York Street,31.405287367676568
1912464464,618528183,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,"['3', '2']",Sri Jayewardenepura Mawatha,341.39100984024316
1924772358,3664895152,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Kandy Road,59.93345543503031
1924772358,325009601,A3,AA003,Peliyagoda - Puttalam,trunk,False,60,4,Kandy Road,374.710984261841
1945604950,1945605121,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,"['60', '70']",2,"['Badulla-Passara Road', 'Passara Road']",14678.940149443213
1945604950,3298069926,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Passara Road,897.6424650441119
1945605121,13872342556,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,70,2,Badulla-Passara Road,3340.483088675497
1945605121,1945604950,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,"['60', '70']",2,"['Badulla-Passara Road', 'Passara Road']",14678.940149443224
