u,v,length_m,highway,name,oneway,ref
198553743,4897029032,355.66881944634764,primary,Old Udapussellawa Road,False,B331
198553743,2035832311,591.3857684745093,primary,Uda Pussellawa Road,False,B332
198553743,2035845823,1199.5683777380464,primary,Uda Pussellawa Road,False,B332
198601066,3217150026,36.65761657148429,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,True,A21
198601066,5153458214,2853.293179883989,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
198851718,248048875,5949.013666842821,trunk,Galle Road,False,A2
198851718,3090460083,4466.136577000102,trunk,Galle Road,False,A2
198851718,3249089698,4310.691095679701,primary,Hikkaduwa-Baddegama Road,False,B153
206594633,7037743638,10.838350411807331,secondary_link,,True,
206594633,127660871,197.84751564682773,trunk,"['H. Sri Nassanka Mawatha (High Level Road)', 'H. Sri Nassanka Mawatha (Maya Avenue)']",True,A4
206596162,2155580113,8.572884513125357,primary_link,,False,
206596162,1475773455,474.18491407964456,trunk,Negombo Road,True,A3
206597309,2155579750,8.23478760693337,primary_link,,False,
206597309,3805872958,950.760219611758,trunk,Negombo Road,True,A3
206597400,2068144084,2183.5690029322413,primary,Dehiwela Road (Dehiwela-Maharagama Road),False,B94
206597400,1737436578,587.678036027933,primary,Attidiya Road,False,B389
206597400,621909031,954.2601488191222,primary,"['Attidiya Road', 'Main Road']",False,B389
206597400,208541195,730.2720722136964,primary,Nikape Road (Dehiwela-Maharagama Road),False,B94
208541195,622293249,433.4261562379619,secondary,Pepiliyana Road,False,B389
208541195,60798033,246.4353388880612,primary,Hill Street (Dehiwela-Maharagama Road),False,B94
208541195,206597400,730.2720722136962,primary,Nikape Road (Dehiwela-Maharagama Road),False,B94
208541289,208541425,1335.7533940038124,primary,Colombo-Piliyandala-Horana Road,False,B84
208541289,9075818013,34.017029955666075,primary,Colombo-Piliyandala-Horana Road,True,B84
208541425,635855735,497.2211164117,primary,"['Stanley Thilakarathne Mawatha', 'S. De S. Jayasinghe Road']",False,B120
208541425,208541289,1335.7533940038124,primary,Colombo-Piliyandala-Horana Road,False,B84
208541425,129616344,561.7229950109652,primary,Hospital Road,False,B229
208541425,1978809439,1100.2041832431785,primary,Dutugemunu Street,False,B84
240378550,3816448619,41.142249157492905,primary,M. Vincent Perera Mawatha (Grandpass Road),False,
240378550,4422645697,766.9903285725279,primary,Stace Road,False,
240378550,4328924652,486.58756920334133,secondary,St. Joseph's Street,False,
240378559,325008951,10.086376764513217,primary_link,,False,
240378559,240378561,478.01684073878255,primary,Sirimavo Bandaranaike Mawatha (Prince of Wales Avenue),True,AC24
240378561,4814709482,24.805327691039388,primary,Sirimavo Bandaranaike Mawatha (Prince of Wales Avenue),True,AC24
240378561,4814709483,34.46407332912518,secondary,Madampitiya Road,False,
240378561,325008948,14.882875892070956,primary,Madampitiya Road,False,AB10
245519497,1446610199,25.719062035215792,trunk,Ratnapura Road,False,A8
245519497,256663997,355.8081136687123,trunk,Horana Road,False,A8
245519497,1489265551,26.30265586524626,primary,Horana-Anguruwatota Road,True,B157
245519498,256663997,743.8732404748358,primary,Sri Somananda Mawatha,True,B405
245519498,1446610199,134.17202951218877,trunk,Ratnapura Road,False,A8
245519498,253718899,371.69642207194715,trunk,Ratnapura Road,False,A8
245519512,2083588478,14175.656929120474,primary,"['Naragala Bridge', 'Nagoda-Kalawellawa-Bellapitiya Road']",False,B304
245519512,245519575,3915.448465933391,primary,Horana-Anguruwatota Road,False,B157
245519512,253718871,2548.3304010028246,primary,Horana-Anguruwatota Road,False,B157
245519575,245519747,16996.25733141605,primary,Horana-Kalutara Road,False,B224
245519575,265731258,5448.7142908617725,primary,"['Horana-Anguruwatota Road', 'Anguruwatota-Aluthgama Road']",False,B157
245519575,245519512,3915.4484659333907,primary,Horana-Anguruwatota Road,False,B157
245519747,7103753925,28.10506765894778,primary,Horana-Kalutara Road,True,B224
245519747,245519575,16996.257331416047,primary,Horana-Kalutara Road,False,B224
247139123,4109470048,1866.8839067127446,primary,Watawala Railway Station Road,False,B27-26
247139123,247139339,5319.431763175388,trunk,Hatton Road,False,A7
247139123,1190507161,703.0620367899877,trunk,Hatton Road,False,A7
247139339,4457853567,3319.5462906103544,primary,Rozella Station Road,False,B27-8
247139339,5252242488,7998.773326826268,trunk,Hatton Road,False,A7
247139339,247139123,5319.431763175384,trunk,Hatton Road,False,A7
247140202,4108748760,4187.921911825382,trunk,Talawakelle Road,False,A7
247140202,4507913122,5755.458720877075,trunk,"['Main Street', 'Talawakelle Road']",False,A7
247140202,2689283758,4862.4008430485865,primary,Nawalapitiya-Dimbula Road,False,B317
247140495,247140995,3217.2868756488383,primary,Radella Short Cut Road,False,B381
247140495,247140995,10280.07102737902,trunk,Nanu Oya Road,False,A7
247140495,3517327762,6773.409854846212,trunk,Nanu Oya Road,False,A7
247140995,247141016,875.7626020622546,trunk,"['Main Street', 'Nanu Oya Road']",False,A7
247140995,247140495,3217.286875648841,primary,Radella Short Cut Road,False,B381
247140995,247140495,10280.071027379012,trunk,Nanu Oya Road,False,A7
247141016,891638822,136.1799752303223,primary,Nanuoya Station Road,False,B27-6
247141016,247140995,875.7626020622546,trunk,"['Main Street', 'Nanu Oya Road']",False,A7
247141016,3390658487,4512.2642232096405,trunk,"['Main Street', 'Nanu Oya Road']",False,A7
247987689,3257914816,2109.743186618334,primary,Baddegama-Nayapamula-Nilhena Road,False,B153
247987689,3257848747,2171.128478761436,primary,Baddegama Road,False,B128
247987689,3257742983,1453.7251620957566,primary,"['Baddegama Road', 'Baddegama-Halpotota Road']",False,"['B128/ B153', 'B526/ B153']"
248048875,1637776242,7834.141760237001,primary,"['Batapola Road', 'Kahawa-Batapola Road']",False,B176
248048875,130445589,5841.741378795212,trunk,Galle Road,False,A2
248048875,198851718,5949.01366684282,trunk,Galle Road,False,A2
248049055,3249089698,21.009031557989335,primary,Hikkaduwa-Baddegama Road,False,B153
248049055,3257742983,5526.075236209983,primary,"['Hikkaduwa-Baddegama Road', 'Halpatota-Kurundugahahetekma Road']",False,"['B153', 'B143/ B153']"
248049055,11368215992,36.85560625183333,primary,Dodanduwa-Gonapinuwala Road,True,B106
248608270,127658294,419.7904369353131,trunk,Horton Place,False,A0
248608270,10682149773,22.102621102505,trunk,Horton Place,True,A0
248608286,3141171384,226.42068952143498,primary,Lotus Road,False,AC15
248608286,3922266713,32.97814414943439,primary_link,,True,
248608286,6498294707,30.969361284221225,primary,Lotus Road,False,AC15
250131591,4408220358,1580.6111388256156,primary,Dikwella-Beliatte Road,False,B101
250131591,33389466,4824.890602888662,trunk,Tangalle Road,False,A2
250131591,3279650333,332.73020112723333,trunk,Tangalle Road,False,A2
250131773,1745927593,621.7941951094228,primary,Meddewatte-Kekanadure-Yatiyana Road,False,B284
250131773,33389341,431.2512243866413,trunk,Tangalle Road,False,A2
250131773,2155946168,1231.615086941008,trunk,Tangalle Road,False,A2
250131881,3364860604,6.873470451487122,trunk_link,,False,
250131881,33389197,88.43481441158191,trunk,Anagarika Dharmapala Mawatha,True,New-A2/B535
250131881,1428670833,1490.722994663019,trunk,Kumaratunga Mawatha (Old Matara Road),False,Old-A2
250131908,3364860615,8.42739095440593,primary_link,,False,
250131908,1428670920,995.5033950605116,trunk,Anagarika Dharmapala Mawatha,True,New-A2/B535
250132276,130445589,371.6312442286174,primary,Main Street,False,B49
250730985,6514054696,670.291383933738,primary,Parliament Road,False,AB15
250730985,3379422351,426.3690893909475,primary,Parliament Drive,False,B531
250730985,1039407820,1065.5156662267766,primary,Parliament Road,False,AB15
250731003,3354483657,27.91280055613797,secondary,,False,
250731003,13399644563,194.5978892106902,trunk,Sri Jayewardenepura Mawatha,True,A0
250731057,635164942,179.426480782908,primary,Stanley Thilakarathne Mawatha,False,B120
250731057,3702135218,190.0222263106825,primary,Stanley Thilakarathne Mawatha,False,B120
250731057,275520231,855.5934283622536,primary,Old Kesbawa Road,False,B553
250731057,639689279,519.5818825853091,primary,Jinadasa Niyathapala Mawatha (Nawala Road),False,B307
250734529,6518088305,8.061119070428413,primary,Talawatugoda Road,False,
250734529,11141684456,47.69936676305703,secondary,Hokandara-Talawatugoda Road,False,
250734529,11141684467,43.81202275434027,primary,Pannipitiya Road,True,B47
250734844,129615924,1721.1619040398934,primary,Old Kesbawa Road,False,B134
250734844,2071116379,1942.5650214882087,primary,"['University Road', 'Sri Soratha Mawatha']",False,B316
250734844,3521510213,26.333211107144393,primary,Old Kesbawa Road,True,B134
252537325,1212770521,2896.389942744793,primary,Colombo - Horana Road,False,B84
252537325,1212770540,243.05963494960412,primary,Colombo - Horana Road,True,B84
252537345,7062428147,7.449817936364405,primary_link,,False,
252537345,256664021,1735.351606995937,primary,Colombo - Horana Road,True,B84
252537410,10170931060,420.20692376594326,primary,Kottawa-Thalagala Road,False,B239
252537410,665006631,4840.985940921968,primary,Piliyandala - Kottawa Road,False,B267
252537410,6292190479,896.4153810013162,primary,Kottawa - Horana Road,False,B239
252537800,639689279,282.35755549575936,primary,Welipara (Chandra Silva Mawatha),False,B534
252537800,618771179,1331.7676487810875,primary,Pagoda Road,False,B345
252537800,3702142136,154.6550090977355,primary,Pagoda Road,False,B345
252537863,7062380597,8.9366745363005,primary,Kirigampanuwa Road,False,B654
252537863,4955880477,6120.762767458062,primary,"['Kottawa-Mattegoda', 'Kottawa-Mattegoda Road', 'Kirigampanuwa Road']",False,B654
252537863,7062379366,893.0824548296063,primary,Colombo - Horana Road,True,B84
252538015,1348104699,907.6053353052263,secondary,Edirisinghe Road,False,
252538015,11959575861,441.4407597258954,primary,Old Kottawa Road,False,B291
252538015,255179552,820.4494619869832,primary,Old Kottawa Road,False,B291
252541774,7094563040,5308.8991060917215,secondary,Habaraduwa-Dikkumbura Road,False,
252541774,98554099,8438.220214796664,trunk,Deniyaya Road,False,A17
252541774,2434214580,1335.56575268164,trunk,"['Akuressa Road', 'Deniyaya Road']",False,A17
252542077,129615686,3875.3264866505065,primary,Homagama Diyagama Road,False,B452
252542077,254029970,6401.0386415838675,primary,"['Kottawa Thalagala Road', 'Kottawa-Thalagala Road']",False,B239
252542077,10170931056,5000.553351834471,primary,Kottawa-Thalagala Road,False,B239
253022302,191814043,13.633733403161282,secondary_link,,False,
253022302,637603462,291.7920517477329,trunk,Elvitigala Mawatha,True,AC8
253022345,127660871,546.0626495556236,secondary,Kirulapone Avenue,False,
253022345,3648987752,282.9461505988078,trunk,Kirulapone Avenue,True,
253022446,61802472,13.49750485977417,primary_link,,False,
253022446,1131882974,42.37692507156396,primary,Avissawella Road,False,B435
253022446,4422642586,45.79910257605009,trunk,Dr. Danister de Silva Mawatha,True,A1
253022456,324997824,725.6829789979121,trunk,"['New Kelani Bridge Road', 'New Kelani Bridge']",True,A1
253022458,61802550,91.71931429718965,primary_link,,True,
253022458,1431441535,117.36681790209214,trunk,"['New Kelani Bridge Road', 'Baseline Road']",True,A1
253022461,253022458,672.5635543445587,trunk,"['New Kelani Bridge Road', 'New Kelani Bridge']",True,A1
253022461,2499048594,518.8297656524343,trunk,Approach Road to Katunayake Expressway,False,
253026193,10902062124,8.387006092035197,primary_link,,True,
253026193,10902062114,1313.0814292000543,primary,Marine Drive,True,
253026210,253026193,454.48043523434785,primary,Marine Drive,True,
253026210,13673566348,1650.602111512711,primary,Marine Drive,False,
253718871,253718899,533.7800347602157,primary,Sri Aryawilasha Road,False,B404
253718871,245519512,2548.3304010028246,primary,Horana-Anguruwatota Road,False,B157
253718871,1489265551,404.72447233928904,primary,Horana-Anguruwatota Road,False,B157
253718899,253718871,533.7800347602158,primary,Sri Aryawilasha Road,False,B404
253718899,1796922853,13020.355516633577,trunk,Ratnapura Road,False,A8
253718899,245519498,371.69642207194715,trunk,Ratnapura Road,False,A8
253721036,11141684469,3386.9437815227507,primary,Pannipitiya Road,True,B47
254029970,11035177227,1547.2575661854967,primary,Kottawa Thalagala Road,False,B239
254029970,252542077,6401.038641583865,primary,"['Kottawa Thalagala Road', 'Kottawa-Thalagala Road']",False,B239
254029970,1430578050,6807.920699905481,secondary,Pitipana-Thalagala Road,False,
254033158,672817127,980.2403423299361,primary,Nawala Road,False,B470
254033158,3340955134,1656.1405936468736,primary,Nawala Road,False,B470
254033158,191814043,1391.8168456142798,secondary,Kirimandala Mawatha,False,
254365532,7062229418,9.46728281030491,primary_link,,False,
254365532,1691828074,298.9065732505173,primary,Colombo - Horana Road,True,B84
255040405,1908190206,61.61043087107734,trunk,,True,
255040405,3610863709,21.322305070355146,primary_link,,True,
255179552,252538015,820.4494619869831,primary,Old Kottawa Road,False,B291
255179552,129615869,2060.333389506388,primary,Old Kottawa Road,False,B291
255179552,255179558,197.07475791204743,primary,Madiwela Road,False,B530
255179558,255179593,1730.4614758571352,secondary,Madiwela Road,False,
255179558,2152938672,2123.886706791074,primary,"['Temple Road', 'New Hospital Road']",False,"['B530', 'AB5']"
255179558,255179552,197.07475791204746,primary,Madiwela Road,False,B530
255179593,255179558,1730.4614758571352,secondary,Madiwela Road,False,
255179593,6514093427,2323.672115048919,primary,Talawatugoda Road,False,B368
255179593,3804176571,547.748672613622,primary,Talawatugoda Road,False,B368
255361132,1278079713,9.40102005936633,secondary,Dr. C. W. W. Kannangara Mawatha (Alexandra Place),True,
255361132,3893909450,42.5050719475592,secondary,F. R. Senanayake Mawatha,True,
256663997,129605583,399.2120778133854,trunk,Horana Road,False,A8
256663997,245519497,355.8081136687123,trunk,Horana Road,False,A8
256664021,7062428087,7.560944382935574,primary_link,,False,
256664021,10308315023,206.97398742600825,primary,Colombo - Horana Road,True,B84
256664026,6260384168,27.32539578621904,primary,Pepiliyana Road,False,B389
256664026,1737485408,7.299612486563555,primary,Pepiliyana Road,False,B389
256664026,9075842358,31.411765098925613,primary,Colombo-Piliyandala-Horana Road,True,B84
256823957,6719733717,17.814889581236894,primary,Pelawatte Road,True,B47
256823957,3404831124,10.473609978780202,primary,Kaduwela Road (New Kandy Road),False,B240
256823957,3354710539,17.243378200572835,primary,Kaduwela Road (New Kandy Road),False,B240
257673145,3498479745,1175.584977626842,primary,Colombo - Horana Road,False,B84
257673145,3570836882,984.2364120450226,primary,Colombo - Horana Road,False,B84
257673145,4019531402,606.3712934551841,primary,Piliyandala - Kottawa Road,False,B267
257673162,665006657,608.0686913358858,primary,Piliyandala - Kottawa Road,False,B267
257673162,3498455049,43.597431980422634,primary,Piliyandala - Kottawa Road,True,B267
257926216,5693657962,63.216586126728835,trunk,Sri Dalada Veediya,False,A1
257926316,1909546344,19422.980965211147,"['primary', 'secondary']","['Thalathuoya - Moragolla Road', 'Kandy - Ampitiya - Thalatuoya Road', 'Ampitiya - Thalatuoya Road', 'Kandy - Thalathuoya - Moragolla Road', 'Ampitiya Road', 'Moragolla Road']",False,B195
257926316,4004597816,1553.0264253905827,primary,Sangaraja Mawatha,False,B518
257926316,5375634189,146.63008105703068,primary,Sangaraja Mawatha,False,B195
257927955,13671920564,825.4672034550925,primary,"['Gedige Vihara Mawatha', 'Adahanamaluwa Road']",False,B70
257927955,4019244692,102.95852853786691,primary,Gedige Vihara Mawatha,True,B70
258025225,2019733995,16556.98026210986,"['primary', 'secondary']","['Sigiriya Road', 'Illukwewa-Sigiriya Road', 'Moragaswewa-Illukwewa Road']",False,"['B294', 'B162']"
258025225,3213759120,18362.741077875224,trunk,Habarana-Trincomalee-Batticaloa Road,False,A11
258025225,3557474353,2254.092448554568,trunk,Habarana-Trincomalee-Batticaloa Road,False,
258025517,258057404,3440.189232094135,primary,Dambulla-Bakamuna-Kalagahawela Road,False,B615
258025517,1651774036,280.2920990150264,trunk,Kandy-Jaffna Road,False,A9
258025517,258049598,17026.085197342418,trunk,Kandy-Jaffna Road,False,A9
258029156,258029159,424.8171791821777,trunk,Gampola Road,False,A5
258029156,258029175,112.73482127975241,trunk,Sirimavo Bandaranaike Mawatha (Peradeniya Road),False,A1
