node_id,latitude,longitude,street_count,n_aa_roads,aa_roads,junction_type,is_aa_aa_junction,is_aa_any_junction
6511383096,7.655726,80.220853,3,1,A10,AA-Other,False,True
6511383095,7.655803,80.220915,3,1,A10,AA-Other,False,True
6511383112,7.655638,80.2209,3,1,A10,AA-Other,False,True
6524681176,6.911925,79.855848,3,2,A0;A4,AA-AA,True,True
6272039662,6.91206,79.851657,4,1,A0,AA-Other,False,True
9628046175,6.911911,79.856155,3,2,A0;A4,AA-AA,True,True
6536495261,7.068694,80.013204,3,1,A1,AA-Other,False,True
6536495260,7.072512,80.015286,3,1,A1,AA-Other,False,True
10268958222,6.923346,79.852323,3,1,A4,AA-Other,False,True
6540075346,8.089691,80.637775,3,1,A11,AA-Other,False,True
6545241018,6.02863,80.794765,3,1,A2,AA-Other,False,True
6495398199,7.721653,81.702912,3,1,A4,AA-Other,False,True
6685478660,7.945359,81.50679,3,1,A11,AA-Other,False,True
9396246082,7.945285,81.506787,3,1,A11,AA-Other,False,True
6685478667,7.945244,81.506728,3,1,A11,AA-Other,False,True
6695208838,6.906621,81.559285,3,1,A4,AA-Other,False,True
6695208839,6.906755,81.559413,3,1,A4,AA-Other,False,True
6695505187,7.272452,79.864002,4,1,A3,AA-Other,False,True
6721753073,7.086008,80.03349,4,1,A1,AA-Other,False,True
6721810540,7.085943,80.033424,4,1,A1,AA-Other,False,True
7030628002,6.846327,79.948362,3,1,A4,AA-Other,False,True
7030921385,6.839571,79.976514,3,1,A4,AA-Other,False,True
7030921401,6.839467,79.9764,3,1,A4,AA-Other,False,True
7030921451,6.839294,79.969963,3,1,A4,AA-Other,False,True
7035050523,8.042601,80.595919,3,1,A9,AA-Other,False,True
7037556017,7.322286,80.625011,3,1,A9,AA-Other,False,True
13684572988,7.086866,79.890332,3,1,A3,AA-Other,False,True
7037743601,6.878207,79.876475,3,1,A4,AA-Other,False,True
7037743630,6.878224,79.876388,3,1,A4,AA-Other,False,True
7037743641,6.878464,79.872585,3,1,A4,AA-Other,False,True
7037743640,6.878445,79.87204,4,1,A4,AA-Other,False,True
7081602426,6.923661,79.845562,3,1,A2,AA-Other,False,True
191794675,6.921154,79.846501,3,1,A2,AA-Other,False,True
8944102122,6.929564,79.842669,3,1,A2,AA-Other,False,True
10603977996,6.830482,79.867766,3,1,A2,AA-Other,False,True
7085506299,6.812881,79.880864,4,1,A2,AA-Other,False,True
7085525494,6.812788,79.880938,4,1,A2,AA-Other,False,True
7103753925,6.608279,79.952719,4,1,A2,AA-Other,False,True
3302140243,7.218345,81.849734,3,1,A4,AA-Other,False,True
3302140240,7.218432,81.84975,3,1,A4,AA-Other,False,True
13564859299,8.327016,80.362336,3,1,A12,AA-Other,False,True
7227878082,7.308282,80.637152,3,1,A9,AA-Other,False,True
3088508758,7.322213,80.624955,3,1,A9,AA-Other,False,True
7262773169,7.672885,81.733436,3,1,A4,AA-Other,False,True
4231244456,7.101243,79.910207,3,1,A33,AA-Other,False,True
2731988210,7.874258,80.651267,3,1,A9,AA-Other,False,True
13083883262,7.118534,80.059661,4,1,A1,AA-Other,False,True
7621971279,7.115725,80.055752,3,1,A1,AA-Other,False,True
7621986814,7.10913,80.048722,3,1,A1,AA-Other,False,True
7621986858,7.105667,80.044637,3,1,A1,AA-Other,False,True
7621986929,7.08956,80.035931,3,1,A1,AA-Other,False,True
7786924237,7.123281,80.067189,3,1,A1,AA-Other,False,True
7786924250,7.11847,80.059707,3,1,A1,AA-Other,False,True
8014319682,8.127311,80.562666,3,2,A11;A9,AA-AA,True,True
8032417746,8.358516,80.511777,4,1,A9,AA-Other,False,True
8032417740,8.358395,80.511704,4,1,A9,AA-Other,False,True
8032417737,8.358495,80.511664,4,1,A9,AA-Other,False,True
8032417743,8.358426,80.511792,4,1,A9,AA-Other,False,True
8082580144,6.561304,79.968993,4,1,A2,AA-Other,False,True
10130181954,6.561137,79.969028,4,1,A2,AA-Other,False,True
8726439509,6.120439,81.066498,3,1,A2,AA-Other,False,True
8795417507,8.331772,80.402994,3,1,A12,AA-Other,False,True
8795417512,8.331937,80.403127,3,1,A13,AA-Other,False,True
3592104628,7.091132,79.999574,4,1,A33,AA-Other,False,True
12564186527,6.931286,79.842096,3,1,A2,AA-Other,False,True
9201280517,7.293041,80.635105,4,1,A1,AA-Other,False,True
9394230354,7.935456,81.02738,3,1,A11,AA-Other,False,True
9394230349,7.940729,81.017982,3,1,A11,AA-Other,False,True
9429896951,7.935764,81.025896,3,1,A11,AA-Other,False,True
9407052257,7.271435,80.605489,3,1,A1,AA-Other,False,True
9429896955,7.935875,81.025428,3,1,A11,AA-Other,False,True
9468271507,6.931617,79.842119,3,1,A2,AA-Other,False,True
9568699375,7.487068,80.365003,4,1,A10,AA-Other,False,True
3822164769,6.87558,79.861008,4,1,A2,AA-Other,False,True
9577055310,6.847132,79.926654,3,1,A4,AA-Other,False,True
9577055313,6.847207,79.926548,3,1,A4,AA-Other,False,True
10130181953,6.56197,79.968714,3,1,A2,AA-Other,False,True
9795422576,5.945009,80.548702,3,1,A2,AA-Other,False,True
250131881,5.948259,80.547861,4,1,A2,AA-Other,False,True
13431444639,7.383207,81.227921,3,1,A26,AA-Other,False,True
10130181950,6.565468,79.967694,3,1,A2,AA-Other,False,True
10130181941,6.571451,79.965096,3,1,A2,AA-Other,False,True
10130181952,6.561994,79.968803,3,1,A2,AA-Other,False,True
10130181951,6.565442,79.967612,3,1,A2,AA-Other,False,True
11542234718,5.965915,80.382544,3,1,A2,AA-Other,False,True
10603977925,6.819526,79.873684,4,1,A2,AA-Other,False,True
1401473006,8.328553,80.407621,3,1,A13,AA-Other,False,True
11715824035,7.292809,81.686941,3,1,A31,AA-Other,False,True
11715824055,7.292788,81.687042,3,1,A31,AA-Other,False,True
11715824051,7.292155,81.683168,3,1,A31,AA-Other,False,True
11715824052,7.29223,81.683149,3,1,A31,AA-Other,False,True
11715848169,7.292623,81.687766,3,1,A31,AA-Other,False,True
12761661750,7.362105,81.802554,3,1,A31,AA-Other,False,True
1401473074,8.328812,80.407484,3,1,A13,AA-Other,False,True
1401472905,8.326573,80.410431,3,1,A13,AA-Other,False,True
1401472976,8.32682,80.410328,3,1,A13,AA-Other,False,True
12126721593,6.032846,80.214868,3,1,A2,AA-Other,False,True
13686682350,8.02992,79.828719,3,1,A3,AA-Other,False,True
12761661737,7.362142,81.80357,3,1,A31,AA-Other,False,True
12761661748,7.362144,81.803715,3,1,A31,AA-Other,False,True
12761661746,7.362077,81.803565,3,1,A31,AA-Other,False,True
13367298678,5.996025,80.519418,3,1,A24,AA-Other,False,True
3808874254,6.89762,79.860116,4,1,A4,AA-Other,False,True
4137349482,8.320939,80.381518,3,1,A12,AA-Other,False,True
13567087012,8.320912,80.394728,3,1,A12,AA-Other,False,True
13567087010,8.332023,80.403011,3,1,A12,AA-Other,False,True
13567087034,8.320802,80.394614,4,1,A12,AA-Other,False,True
13567087026,8.320652,80.394463,3,1,A12,AA-Other,False,True
13567087027,8.32076,80.39457,4,1,A12,AA-Other,False,True
13577179092,8.355706,80.416755,3,1,A20,AA-Other,False,True
13656692423,6.934677,79.842876,3,1,A2,AA-Other,False,True
669217870,6.931591,79.842313,3,1,A2,AA-Other,False,True
13686682347,8.030155,79.828697,3,1,A3,AA-Other,False,True
13686682367,8.030162,79.828602,3,1,A3,AA-Other,False,True
13686682355,8.030322,79.828725,3,1,A10,AA-Other,False,True
13686682358,8.030242,79.828757,3,1,A10,AA-Other,False,True
13698912445,6.037868,80.249995,4,1,A17,AA-Other,False,True
13740014575,7.712307,81.710353,3,1,A4,AA-Other,False,True
13743364556,7.784987,81.591193,3,1,A5,AA-Other,False,True
13749558428,8.44136,80.506192,3,1,A20,AA-Other,False,True
